"subject" "activity" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
"99" 17 "STANDING" -0.569879583482279 -0.579396227436709 -0.592088447629114 -0.580633127086329 -0.580424036601266 -0.601573366650633 -0.688791893048101 -0.661011677583544 -0.648609339093038 -0.58322256403038 -0.577581200265823 -0.593464100958228 -0.583299475431646 -0.587999762862025 -0.578709656324359 -0.64514624913038 -0.668508677437975 -0.649043644608861 -0.605236691060256 -0.613049115730769 -0.654545818025 -0.623902857974684 -0.626946501341772 -0.62895093327125 -0.657487149768228 -0.65754755474557 -0.65292199382375 -0.629607044717722 -0.635588583677215 -0.64902444069125 -0.580301982882821 -0.584312641939744 -0.594421208126923 -0.580478072136154 -0.602858795598718 -0.601009797384615 -0.654634429036709 -0.628382038641139 -0.61941032408375 -0.60992285505 -0.61990593960625 -0.676310830812532 -0.674007303713924 -0.696513799906329 -0.5916096373 -0.567791603917722 -0.54709546598481 -0.648041428674684 -0.639361281075949 -0.645335433002532 -0.582815252036709 -0.664555489772152 -0.568463517094937 -0.644098438987342 -0.573569743755696 -0.557896617053165 -0.548908808122785 -0.636143879177215 -0.635400912164557 -0.623666619240506 -0.549077799 -0.540690767667089 -0.561263394702532 -0.63526491855443 -0.638843586555696 -0.634551424898734 -0.560436243955316 -0.674331471597468 -0.578956590021519 -0.68011813558481 -0.62505007324325 -0.60772381073875 -0.591511261743038 -0.643283421201266 -0.659529659879747 -0.658034147411392 -0.557371462189873 -0.671849436151899
"100" 17 "WALKING" -0.330276449249231 -0.321256906627419 -0.314184714456452 -0.322390441841538 -0.299811676212903 -0.289598492541774 -0.238924194786667 -0.251272143211667 -0.255645801898413 -0.304708892656923 -0.297377607836885 -0.285611990014754 -0.277973349585938 -0.280117935327869 -0.261430635540984 -0.267784069196667 -0.2775827734955 -0.293084775528889 -0.27757644003125 -0.282623263729508 -0.286603573303279 -0.244335151067213 -0.269478981953125 -0.279658664783607 -0.268751090445312 -0.259660533757377 -0.294705738672131 -0.26736750502459 -0.253142510223443 -0.267065035690625 -0.2929654188625 -0.273442272116393 -0.283313460260656 -0.282025049796875 -0.29704271094377 -0.281645305091803 -0.28927379865 -0.28511678062623 -0.278508950185781 -0.312742763327869 -0.3160005235625 -0.224689288754098 -0.21546308536875 -0.217597363932787 -0.298430816808197 -0.288828357245902 -0.29990941096875 -0.22970042 -0.228312770269841 -0.211038179561667 -0.3510893025 -0.229267161316667 -0.334988441608197 -0.239768656933333 -0.280400077536066 -0.293347476204918 -0.31247854465 -0.227829173118333 -0.229295568836508 -0.2326260563 -0.314154397278689 -0.32295958518623 -0.338731307578125 -0.24792590635 -0.227515822573016 -0.227501942933333 -0.324476219745902 -0.247954431357143 -0.319118020435738 -0.237244022728333 -0.295802193427869 -0.309207721491803 -0.29057572579375 -0.228896762565 -0.227564489825397 -0.22017584883 -0.349938457557377 -0.248788058095238
"101" 17 "WALKING_DOWNSTAIRS" -0.198525781145833 -0.214447417754762 -0.225623032741667 -0.180314439744375 -0.2263524889 -0.236507279729167 -0.248357205423095 -0.2653621555 -0.224596843 -0.224152444279167 -0.199116747232558 -0.237208945183673 -0.209224922693878 -0.228233112348837 -0.255331260461225 -0.251944560714286 -0.218453166325625 -0.23684005643125 -0.228373882736875 -0.295534972054762 -0.223693607495238 -0.300631576208333 -0.2836047430625 -0.21062528209375 -0.254794713163265 -0.271445571744186 -0.223683880071429 -0.265435990845238 -0.233508581936735 -0.238463129958333 -0.223977466625102 -0.212664695023256 -0.224019311918367 -0.221447822519792 -0.235606962571429 -0.2542001480625 -0.240469644592857 -0.21765480365625 -0.253186854375 -0.21352505534375 -0.243955570895833 -0.270635095977551 -0.255652150591837 -0.29032928755814 -0.251724540163095 -0.214381126785417 -0.193701851166667 -0.28428191485102 -0.291058984063265 -0.269355978253488 -0.123238140979592 -0.195829948809091 -0.175495621586047 -0.2073495142 -0.214479298561905 -0.195341863444898 -0.160114933040204 -0.262264477959184 -0.272317131081633 -0.253115819346512 -0.147900331618605 -0.153027998857143 -0.152564023823469 -0.229305063602041 -0.193588590397 -0.193151804970455 -0.200937687194583 -0.237395850571429 -0.188512964752381 -0.225956835736735 -0.262100180619048 -0.250957271399792 -0.243006685714583 -0.2725758890066 -0.289631587132 -0.336990363627907 -0.140280874394694 -0.223170209544
"102" 17 "WALKING_UPSTAIRS" -0.229827495895556 -0.242058256980392 -0.2270921485125 -0.223297585844444 -0.230655526886274 -0.210497152229167 -0.368751514272264 -0.35355434036 -0.358264912885106 -0.266694195955556 -0.270851615352941 -0.2540735484875 -0.312282272444444 -0.308577680031373 -0.249259255916667 -0.34664144010566 -0.33845773104956 -0.316077902512766 -0.25037173025 -0.244722165615385 -0.316945535096154 -0.236770525755102 -0.249898405717391 -0.352627644895918 -0.264313651196 -0.284418608178431 -0.309396969096154 -0.285209940336538 -0.286432994047917 -0.315547866347826 -0.269721063408889 -0.277092038911765 -0.243444825854167 -0.226519004036957 -0.225509368878846 -0.243990216241633 -0.354355685341509 -0.3677850558056 -0.344342693030435 -0.308147809557143 -0.271608573472609 -0.327313782229167 -0.320049373502222 -0.346019541137255 -0.280481253986538 -0.28379902344898 -0.296056657043478 -0.319544897677551 -0.297977803021739 -0.29223592885 -0.287095524415556 -0.388319319294118 -0.305730874282353 -0.402316058520833 -0.293426834563462 -0.308679413097917 -0.302595577493333 -0.336198747236735 -0.315410469836957 -0.350341183746154 -0.322354706419608 -0.266481815375 -0.246181619555556 -0.368130128818367 -0.372711660908889 -0.358963369509804 -0.2633694315125 -0.339297649891304 -0.262320629921569 -0.371811239959184 -0.296652073621154 -0.288384196095918 -0.293887069282609 -0.332296532270833 -0.272957028455556 -0.304385293884615 -0.272547859033333 -0.338548664895556
"103" 18 "LAYING" -0.581794905105147 -0.585754464032813 -0.567398954154179 -0.543574241175522 -0.5409094277 -0.537792320310448 -0.686702186952381 -0.669679945695522 -0.65057697819403 -0.501006310932836 -0.485033468282813 -0.482603021092537 -0.4679527177 -0.457954762332813 -0.480658213165672 -0.64531192684375 -0.645349728955224 -0.674630259328358 -0.513762861079105 -0.499711865549375 -0.696719260625 -0.528059627280597 -0.532230601362239 -0.69524361238806 -0.507184393818182 -0.491926002439683 -0.73484758615625 -0.503940722440625 -0.532596087149254 -0.727420923104478 -0.46407749260597 -0.488618828215625 -0.489053453473134 -0.490872213413433 -0.496499211470313 -0.524234366656716 -0.700892009359375 -0.705123507065672 -0.725008331970149 -0.70117044141791 -0.70232174361194 -0.500695243615151 -0.489185804612121 -0.490549022238095 -0.667901344171563 -0.656109025430896 -0.644617723104478 -0.525873692575758 -0.550928939410606 -0.576512192768254 -0.626538671760294 -0.667172816888302 -0.638816048801538 -0.669708054316061 -0.62627786225 -0.63793643280597 -0.647590160588235 -0.585919385542424 -0.61084515090303 -0.606182722992063 -0.651772144287692 -0.643411352132353 -0.633660583314706 -0.615178770018182 -0.652037562957576 -0.674811479847619 -0.612542418480882 -0.671110167531818 -0.626797001838462 -0.6569012306 -0.6887120233125 -0.659452838610448 -0.677730169164179 -0.5266384241 -0.499499591933333 -0.495185515203175 -0.624632484161765 -0.676168172075758
"104" 18 "SITTING" -0.565617983443509 -0.550524347070175 -0.594961692124561 -0.592765456203509 -0.603811171001754 -0.622024190124561 -0.614443913844068 -0.594522881687931 -0.618362404117241 -0.640247519485965 -0.634463542231579 -0.65142735874386 -0.643291209647368 -0.672777558154386 -0.659940754189474 -0.598954081265517 -0.584346592543104 -0.526243712384483 -0.664797694689655 -0.675317622194828 -0.478189291724138 -0.687135913810345 -0.686686294189655 -0.498114349324138 -0.713781244034483 -0.717172396258621 -0.464397337241379 -0.70274707412069 -0.672269972465517 -0.460002958862069 -0.657706289131579 -0.642436665389509 -0.656740062508772 -0.672757067578947 -0.671113508859649 -0.649618370741379 -0.530136101582759 -0.510831242942414 -0.46529334522931 -0.487258120451724 -0.458699512193276 -0.681108166637931 -0.688475408258621 -0.712854152017241 -0.509711408993103 -0.515812428633103 -0.520663197490552 -0.673159454431035 -0.652982849206897 -0.670509330637931 -0.503268949908772 -0.634534675445763 -0.497259501233333 -0.629703288113793 -0.524353468348276 -0.528603468910345 -0.509733933429825 -0.631017806774138 -0.651623603534483 -0.652207856508621 -0.530014315387719 -0.539193223122807 -0.513281599310526 -0.642387717675862 -0.621888828568966 -0.622559847241379 -0.530614782426189 -0.601323888752542 -0.495673628298246 -0.615937021884746 -0.479486188894828 -0.498328250386207 -0.481444032010345 -0.67954362112069 -0.708349816051724 -0.705622797060345 -0.530761449736842 -0.627812304938983
"105" 18 "STANDING" -0.682164290412329 -0.683363090652632 -0.662977070021918 -0.685816774068493 -0.680114710460526 -0.6698793524 -0.597847707337333 -0.609373608006944 -0.590373665651389 -0.643818492049315 -0.653420538520132 -0.64795873069863 -0.634485911067568 -0.639550674467532 -0.637770651364865 -0.600151405637733 -0.614406261184722 -0.623549397345833 -0.562368677342466 -0.580049423 -0.636490273998684 -0.56936710179726 -0.566388561865753 -0.653666385410959 -0.542163454335616 -0.565729732513158 -0.689039098939474 -0.571443203802632 -0.567911916754795 -0.66670465939589 -0.616420202104324 -0.623633083205195 -0.615110384708919 -0.60786380135 -0.606912089818182 -0.617494702886301 -0.639069423958667 -0.635707737506944 -0.649922358688889 -0.690270134816438 -0.712520950194521 -0.564134221638356 -0.55328167700411 -0.587293264160526 -0.673096828301316 -0.660019196260274 -0.665190799054795 -0.576540321502329 -0.573863657689041 -0.586575753356053 -0.676004414757534 -0.598610702428 -0.652361579052632 -0.607644223741096 -0.650015840894737 -0.647274401 -0.654351116479452 -0.602196736858904 -0.589938764741096 -0.601107789126316 -0.644746451730263 -0.631725352268493 -0.664835156515069 -0.593689564506849 -0.600293411784932 -0.602291835160526 -0.688487441273973 -0.603595466930556 -0.692522972680263 -0.615669591618056 -0.698531443676974 -0.689837738519178 -0.70008132950274 -0.579548333230137 -0.546647236038356 -0.580560811305987 -0.649770849438356 -0.577818459938889
"106" 18 "WALKING" -0.360147289666667 -0.372091789224138 -0.37733111043569 -0.380417525472727 -0.361398999984483 -0.365177244465517 -0.309952163384483 -0.30953172955 -0.291339288454545 -0.390231567310909 -0.389115454172414 -0.381254681315517 -0.380003785236364 -0.376943859506897 -0.371262681724138 -0.294491697658621 -0.294967303397759 -0.305175904181481 -0.382637084563636 -0.379441196637931 -0.296370753473684 -0.366861676287931 -0.359782646272727 -0.297418442552632 -0.381821640667857 -0.385368771761017 -0.3014786129 -0.385221468637931 -0.358849766623431 -0.289781461275926 -0.376485402996364 -0.364502497154828 -0.355848930672414 -0.394608388616364 -0.388441017827586 -0.381186016693103 -0.286283265717544 -0.305110904236842 -0.277042627722222 -0.328615661035088 -0.336346271347963 -0.37219853279661 -0.364594110017857 -0.355029775727119 -0.327879392505263 -0.335409605105263 -0.331443389259259 -0.338635160432759 -0.344065258454545 -0.335074176706897 -0.33338640012963 -0.312302913206897 -0.348231378303509 -0.342252099336207 -0.335246364192982 -0.305828459719298 -0.319432681259259 -0.32630364012931 -0.326210963854545 -0.318601514887931 -0.338657080614912 -0.349006539780702 -0.352707438722222 -0.322386437927586 -0.326795137090909 -0.315669983984483 -0.363683670473684 -0.322078215574545 -0.359505579192982 -0.316030212836207 -0.309693891514035 -0.313037756350877 -0.31433040487037 -0.338642370627119 -0.354291273649091 -0.357378783442586 -0.350776736807018 -0.333884470766909
"107" 18 "WALKING_DOWNSTAIRS" -0.333358262107018 -0.359996911054259 -0.346588446722222 -0.315439045587719 -0.300727623462963 -0.291892492722222 -0.435782165925926 -0.411698073407407 -0.417804996894737 -0.284023885175439 -0.287229384846296 -0.303392251285185 -0.340196712754386 -0.348509528857407 -0.341943947537037 -0.439351023259259 -0.394697603672727 -0.396230911152542 -0.338382321069421 -0.352832517092593 -0.347592880575 -0.317235434850909 -0.325294030517241 -0.371050525633929 -0.322684833293103 -0.348392389036364 -0.358580740617857 -0.325355999169091 -0.3333647694 -0.380440822611864 -0.334929479189474 -0.336890476823889 -0.337706172953704 -0.326500499333333 -0.334589539148148 -0.330736433740741 -0.396410719916071 -0.364141948707143 -0.36203537259322 -0.36404347319 -0.326200703586207 -0.379837534449091 -0.40452158617069 -0.408982220418182 -0.325786117849091 -0.30130656122 -0.290888686082759 -0.340340387890909 -0.360140132803448 -0.35753041458 -0.340591316162069 -0.408106077851852 -0.325993058607273 -0.375890804359259 -0.321137842927273 -0.323972424696429 -0.297866876596552 -0.348849015621818 -0.35995309855069 -0.362507970069091 -0.300665793145455 -0.324691133801818 -0.302501394827586 -0.359035053381818 -0.335978659568965 -0.363548968012963 -0.321187490735185 -0.42365631922807 -0.352139695094545 -0.44229530637037 -0.322805863954545 -0.339231372661818 -0.33458262207069 -0.361889387838889 -0.347676289568966 -0.330027171527273 -0.360406049145455 -0.388719181561404
"108" 18 "WALKING_UPSTAIRS" -0.435707385508475 -0.425702619370968 -0.417851562725424 -0.385654201881356 -0.404491028935484 -0.456352326542373 -0.403910498267213 -0.389180607143103 -0.388191838253448 -0.450184844779661 -0.421128804243834 -0.382819424016949 -0.391171642744828 -0.39102852055082 -0.376835434586207 -0.365857337459016 -0.387742747368421 -0.400359765391228 -0.384782509827586 -0.417327995114754 -0.4399921052 -0.402720605375439 -0.382488281977193 -0.443260721894737 -0.378426748176667 -0.387200655533333 -0.4514514533 -0.40261594505 -0.401025891515789 -0.421664273964912 -0.378766366568966 -0.394736856409836 -0.371800931424138 -0.352291131827586 -0.394228835639344 -0.389458705741379 -0.39808154173 -0.436585446438596 -0.444083879438597 -0.43973513262069 -0.452194088586207 -0.376867892298246 -0.375963407140351 -0.364064177168333 -0.447926841914754 -0.456383738293103 -0.475909887931035 -0.377716908036842 -0.382791380157895 -0.409213847888333 -0.44304919592931 -0.417056429196721 -0.450920655840656 -0.367280672172414 -0.465113823983607 -0.439979120578947 -0.436819571258621 -0.415138046238597 -0.418574546444912 -0.38821557399 -0.440377502639344 -0.445365381258621 -0.435175803844828 -0.386815448031579 -0.396367425807018 -0.411084173137705 -0.463102312 -0.394753132225862 -0.440992108108197 -0.381390586511379 -0.455266896868852 -0.447533335034483 -0.4525490465 -0.322463288066667 -0.336912666752632 -0.38149163795 -0.416340685603448 -0.399044466037931
"109" 19 "LAYING" -0.666788260946585 -0.678128738147059 -0.689663909867059 -0.691497847230488 -0.675295085251765 -0.698513976537647 -0.528787456225647 -0.528042037257647 -0.532882965129634 -0.692280777426829 -0.671976753603529 -0.694773704223529 -0.677370078670732 -0.654590435177647 -0.670595277223529 -0.517845081105882 -0.507700316436471 -0.513777472018293 -0.677605984593902 -0.667307325643529 -0.525389140638824 -0.662197926660465 -0.64895342024988 -0.539542441677176 -0.652627256791566 -0.653347602573721 -0.554294735807059 -0.663007555603721 -0.670434747696512 -0.527313570691707 -0.687982810634146 -0.672624205130588 -0.671487069047059 -0.675026406682927 -0.667265554857647 -0.672544370152941 -0.514167538692941 -0.503344139922 -0.521947273304878 -0.548201527257177 -0.544612001425976 -0.657738529206977 -0.650360067299398 -0.643831363727442 -0.570415799951191 -0.569813875742857 -0.570182974720988 -0.59015195642907 -0.59346035897759 -0.58109312972907 -0.623662354196296 -0.540491144421177 -0.596151202980952 -0.540201436549412 -0.562495313228571 -0.582817916517857 -0.589910320622222 -0.558843293674419 -0.564571511655422 -0.574865595694186 -0.600535862075 -0.604410382241667 -0.610248942254321 -0.550474410337209 -0.523299560807317 -0.536366664441176 -0.641736206698824 -0.515627104541585 -0.628980825303529 -0.531268094831765 -0.550941177902141 -0.551991068696429 -0.542308507076543 -0.648003208546563 -0.645997178190361 -0.623309330267442 -0.625832207988095 -0.549702432992683
"110" 19 "SITTING" -0.542715527492895 -0.530031408471233 -0.509861937978082 -0.520579815842105 -0.502455907267123 -0.4907861966 -0.692094366226027 -0.723653373547945 -0.702163368960526 -0.498175482144737 -0.495083230476712 -0.503730594493151 -0.514601936431579 -0.528058709293151 -0.530597852709589 -0.69596338969863 -0.721878395150685 -0.719548165618421 -0.533825015404474 -0.549702409279452 -0.691180278468493 -0.526570417677778 -0.567366326454667 -0.714716552 -0.55824837318 -0.581269719718056 -0.690163622958904 -0.576063592269722 -0.543023151140278 -0.709047114960526 -0.525620306917105 -0.533371519610959 -0.549765081654384 -0.565828662430263 -0.555689107156164 -0.52417813349589 -0.700484343342466 -0.703656969794521 -0.6851502585 -0.695193143219178 -0.696061968894737 -0.565392915768056 -0.586034483566307 -0.584402671133333 -0.661719262928378 -0.662066716391892 -0.639642267307662 -0.658218762931944 -0.661434967461427 -0.660833704569444 -0.570547251053247 -0.699939722191781 -0.591535546768919 -0.708900808219178 -0.644640928933784 -0.621319653694595 -0.644217588406493 -0.670760043781944 -0.653570111510667 -0.688416223686111 -0.631362251993243 -0.627759344881081 -0.614101412635065 -0.701914341079861 -0.707608992925 -0.702346608324658 -0.542850421041096 -0.71180472875 -0.576071094258452 -0.710144067616438 -0.686990248328767 -0.664796013044595 -0.679748549784416 -0.579749082148528 -0.593698874026667 -0.622920515293056 -0.552451302962162 -0.705879147830921
"111" 19 "STANDING" -0.654175210273973 -0.685984658213421 -0.695934525334247 -0.672466679142466 -0.676553353442105 -0.672396199630137 -0.529374414872368 -0.527201605626027 -0.522038516778082 -0.69456165119589 -0.689395868527632 -0.681997320068493 -0.673009782678082 -0.653351691656579 -0.671833382356164 -0.543508605248684 -0.540131487576712 -0.561709045136986 -0.69168766830137 -0.694420936336842 -0.586756882068421 -0.698850022561644 -0.668500284 -0.584061510557521 -0.663604183983562 -0.671605927802632 -0.583579066521053 -0.665848014363158 -0.679276491812329 -0.556163103709589 -0.666605220093562 -0.662928788907895 -0.683249630808219 -0.671680647768493 -0.673343249052632 -0.676965333430137 -0.574826168461842 -0.572482926989041 -0.584025521652055 -0.580030963934247 -0.574895922361644 -0.666834991356164 -0.667885730493151 -0.650194993584211 -0.613906918133333 -0.579904868493056 -0.587111545354167 -0.6334936895 -0.610454731127432 -0.632431313657143 -0.647162190930556 -0.555722509386842 -0.63934791782 -0.549996005505479 -0.578919247478667 -0.588120128972222 -0.568792786181944 -0.626127941814865 -0.610026363375676 -0.597792729955844 -0.582302196873333 -0.626514523205972 -0.634097919909722 -0.586597552094595 -0.55858482609589 -0.561054143401184 -0.649000230479452 -0.514142332410685 -0.649855815503947 -0.529970204390411 -0.588292732717368 -0.585847180304167 -0.576203824208333 -0.647237127780822 -0.64335287512973 -0.63079580594948 -0.628423422305556 -0.545173004109589
"112" 19 "WALKING" -0.0673242803134615 -0.0515409075942308 -0.05462125412 -0.0339019268038462 -0.0230880800686538 -0.0392040303527273 -0.0630763681634615 -0.0505488975290909 -0.0470407354384615 -0.0147766124634615 -0.0116148984615385 -0.0338572520272727 -0.023770288554902 -0.0178064960568627 -0.0288290452962963 -0.0274800775269231 -0.0334850453781818 -0.0682917987109615 -0.0450883965333333 -0.0361581744647059 -0.0803597694807692 -0.0581849608814815 -0.0363529075176471 -0.104720503054545 0.00464695001568627 -0.0178317370372549 -0.0862609081884615 -0.0400219437254902 -0.0159491378925926 -0.107660964884615 0.00918199430196079 0.0218270173862745 -0.0450694101833333 -0.056546587945098 -0.0245492358078431 0.0171951045222222 -0.0751971663288462 -0.0971102777472727 -0.0957207847576923 -0.0895816378072727 -0.113828678490192 -0.0328972304814815 -0.0383178835170588 -0.0220456472941176 -0.0886411210188679 -0.0673307725214286 -0.0912659059423077 -0.0337120507685185 -0.0933016121843137 -0.0656116369901961 -0.125074373692308 -0.0204594549615385 -0.0776929272288462 -0.0685073343490909 -0.0884758297423077 -0.0930348252945455 -0.113637962173077 -0.0726892439296296 -0.0804351231647059 -0.0561313069686274 -0.080000635525 -0.0613682307709091 -0.106814651665385 -0.0818100016685185 -0.0679698957115385 -0.0389247309153846 -0.112247225512182 -0.0626054677923077 -0.116993233355962 -0.0287333140585455 -0.0939342401646154 -0.0566233267105357 -0.122013513145254 -0.0253280557462963 -0.071151126424902 -0.0752655777258824 -0.0712424647927273 -0.0716530123409615
"113" 19 "WALKING_DOWNSTAIRS" 0.172304244125 0.202637496674419 0.188884731808333 0.171676912153846 0.149789234380952 0.0809543150555556 0.135962400690476 0.133583422972222 0.144865983592821 0.00116113774358974 -0.0179351168571429 -0.00435249978611111 -0.003641704875 0.00218296465116279 -0.0373299688378378 0.127381413809524 0.127204615152778 0.165597495076923 0.141725037542 0.175243015675659 0.23108417602381 0.206405208168421 0.2239859971975 0.170091106027778 0.0556148994358974 0.0507324529928571 0.134231256809524 0.131939753469767 0.156401077722222 0.158134585230769 -0.022883953575 -0.0150088002325581 0.0551849717027027 0.0733567010775 0.101016457931818 0.137162947948158 0.146918517635 0.187601603847222 0.251036908435897 0.205329442138889 0.195621819948718 0.0707394073083333 0.0526223061025641 -0.00503337334047619 0.221232807809524 0.173746171933333 0.14381146255 0.00201418812583333 0.0874726973230769 0.147327315348837 0.099230508625 0.114848894261905 0.182612159304651 0.158940250125 0.178667794001163 0.14183737657027 0.149334838545 0.120297473243243 0.205289493775 0.223982686576744 0.168062797834884 0.205827007648649 0.190405328395 0.155746480540541 0.25181432775 0.172503210985714 0.202942456783784 0.149384782820513 0.183437008737209 0.145922429416667 0.187272666821429 0.161090767055556 0.122803260076923 0.0545378196111111 0.0480557065897436 0.0749455952309524 0.197506775251351 0.190695770323077
"114" 19 "WALKING_UPSTAIRS" -0.183346373097619 -0.242285427894444 -0.25146411855814 -0.24818362917 -0.248893138783784 -0.245284762023256 -0.143517002916667 -0.109066491440476 -0.105511862809524 -0.185973469883721 -0.166453934118919 -0.167988246362791 -0.155543226113953 -0.130223618372973 -0.133778845669767 -0.138333705047222 -0.15537239447619 -0.11830381997619 -0.2632760905 -0.2847920045 -0.116663928833333 -0.287657109833333 -0.260467694169767 -0.131427409145238 -0.25564116245 -0.211354829763158 -0.127569028694444 -0.275168156972973 -0.228006327477273 -0.11395502637619 -0.159318168046512 -0.167931731305405 -0.18777849754186 -0.245430329213953 -0.231447106836111 -0.256145976259524 -0.109442336661111 -0.0957353733380952 -0.123037068547619 -0.1501950082 -0.156658548761905 -0.178222059704545 -0.178571602375 -0.168075684123684 -0.165805331472222 -0.118470344138095 -0.101070353642857 -0.108368821525581 -0.177334825837209 -0.233686881236111 -0.149046930690476 -0.142359689432432 -0.129466790333333 -0.149023528697674 -0.100838311577778 -0.121912954214286 -0.0836524028807143 -0.22184151987619 -0.219214846904762 -0.178317206972222 -0.0664838517902778 -0.160305165952381 -0.117629675023571 -0.175857937642857 -0.206384457379524 -0.188458874905676 -0.201618105904762 -0.160096945472093 -0.188506571486111 -0.173293413611628 -0.142630648094444 -0.167431872359524 -0.201956577190476 -0.198711008252273 -0.152916635134884 -0.121684476556757 -0.168578040809524 -0.144673961251163
"115" 20 "LAYING" -0.500700378157576 -0.513751942684444 -0.492815931954545 -0.516094201142424 -0.500602393036111 -0.5288601817 -0.64143929652027 -0.633523785397059 -0.636672165244118 -0.544583001393939 -0.516192733897222 -0.533071699265152 -0.540760414515152 -0.564549782635139 -0.623850428942424 -0.641339395635135 -0.637510945914706 -0.626836341588235 -0.677525584371061 -0.6699051096 -0.548486938018919 -0.695578120366667 -0.672881276818182 -0.553399990053731 -0.691112064030303 -0.709394634342466 -0.531287088431507 -0.66692751725 -0.700108945212121 -0.561410705782239 -0.635346603718182 -0.649414745027778 -0.651137391480303 -0.654078925883333 -0.612725354097222 -0.700652643330606 -0.594315072432432 -0.585069016670588 -0.580730644348529 -0.515792926670149 -0.515505620919403 -0.697378998671642 -0.699773716283582 -0.700963924123288 -0.493251248575342 -0.476562207564179 -0.475910986470104 -0.750606149977612 -0.747546565597015 -0.70940648660274 -0.502420659595672 -0.640189985797297 -0.503582187005479 -0.657779324875 -0.468181326084932 -0.466365793586567 -0.500626254535821 -0.73720004480597 -0.753234166253731 -0.715896198068493 -0.477620790261644 -0.49980151681403 -0.514912632852239 -0.720031583910448 -0.714996946865672 -0.679744784824324 -0.512904833459091 -0.656338272794118 -0.513754565609589 -0.642815930926471 -0.511447868053425 -0.492611430585075 -0.498546763313433 -0.740167568355224 -0.733823622701493 -0.717494812342466 -0.498451646604478 -0.662143652955882
